Time,Aadc,AdB,AuV,A2hcounts,LnA2hcounts,EioktoJ,EdB,Emarse,Tdur,Trise,hcounts,AF,RA,Clust,Heat
"23629,818",35,"32,6","42,6","21,3","0,02942",32703,"45,1","180838,5",18,1,2,111,"42,600",0,0
"23640,583",64,"37,8","77,9","8,7","0,0736",52897,"47,2","229993,3",26,11,9,346,"7,082",0,0
"23645,933",42,"34,2","51,1","12,8","0,06029",14864,"41,7","121919,9",10,2,4,400,"25,550",0,0
"23650,569",93,"41,1","113,3","11,3","0,10361",294011,"54,7","542227,9",52,37,10,192,"3,062",0,0
"23652,280",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,0
"23658,495",83,"40,1","101,1","10,1","0,09223",564611,"57,5","751406,1",134,21,10,74,"4,814",0,0
"23658,897",72,"38,9","87,7","14,6","0,13003",109457,"50,4","330843,6",32,26,6,187,"3,373",0,0
"23662,424",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"23668,894",51,"35,9","62,1","15,5","0,10883",56588,"47,5","237882,5",20,6,4,200,"10,350",0,0
"23677,567",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,2,1,1000,"21,900",0,0
"23678,057",47,"35,2","57,2","19,1","0,11788",24115,"43,8","155291,2",10,5,3,300,"11,440",0,0
"23685,220",33,"32,1","40,2","20,1",0,19381,"42,9","139216,7",12,1,2,166,"40,200",0,0
"23693,766",108,"42,4","131,5","8,2","0,0741",730903,"58,6","854928,4",126,15,16,126,"8,767",0,0
"23698,704",35,"32,6","42,6","14,2","0,01961",129469,"51,1","359817,4",74,13,3,40,"3,277",0,0
"23707,783",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"23712,515",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"23715,562",48,"35,3","58,5","58,5","0,37469",3417,"35,3","58455,8",1,2,1,1000,"29,250",0,0
"23718,830",680,"58,4","828,1",14,"0,05128",24431648,"73,9","4942838,1",336,23,59,175,"36,004",0,0
"23728,245",76,"39,3","92,6","23,1","0,20856",82478,"49,2","287189,8",14,10,4,285,"9,260",2,0
"23732,682",47,"35,2","57,2","14,3","0,08841",44720,"46,5","211471,5",19,6,4,210,"9,533",0,0
"23734,474",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,1,1,1000,"46,300",0,0
"23741,347",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,0
"23747,416",68,"38,4","82,8","1,6","0,0139",1951234,"62,9","1396865,9",762,65,52,68,"1,274",0,0
"23764,684",54,"36,4","65,8","16,4","0,12312",40473,"46,1","201179,8",14,10,4,285,"6,580",0,0
"23776,214",42,"34,2","51,1","12,8","0,06029",38373,"45,8",195890,19,6,4,210,"8,517",0,0
"23778,559",79,"39,7","96,2","13,7","0,12471",155767,"51,9",394673,37,23,7,189,"4,183",0,0
"23779,673",42,"34,2","51,1","51,1","0,24116",2616,"34,2","51148,9",1,1,1,1000,"51,100",0,0
"23790,310",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"23806,211",60,"37,3","73,1","18,3","0,14946",78380,"48,9","279964,5",19,10,4,210,"7,310",0,0
"23811,737",36,"32,8","43,8","21,9","0,04351",9091,"39,6","95349,2",5,1,2,400,"43,800",0,0
"23815,400",48,"35,3","58,5","7,3","0,04684",584610,"57,7","764597,6",275,7,8,29,"8,357",0,0
"23820,164",37,"33,1","45,1",9,"0,02288",12487,41,"111744,8",11,1,5,454,"45,100",0,0
"23820,563",41,34,"49,9","49,9","0,21706",2493,34,49931,1,1,1,1000,"49,900",0,0
"23824,024",41,34,"49,9","12,5","0,05427",41987,"46,2","204906,9",20,10,4,200,"4,990",0,0
"23829,481",160,"45,8","194,9","6,7","0,05444",1552822,"61,9","1246122,8",203,24,29,142,"8,121",0,0
"23832,469",38,"33,3","46,3","23,1","0,07054",9896,40,"99478,9",5,1,2,400,"46,300",2,0
"23836,809",53,"36,2","64,5","8,1","0,05922",501514,57,"708176,8",197,182,8,40,"0,354",0,0
"23846,316",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,1,1,1000,"46,300",0,0
"23858,977",55,"36,5",67,"22,3","0,17028",36885,"45,7","192054,5",10,6,3,300,"11,167",0,0
"23870,826",83,"40,1","101,1","7,2","0,06588",253609,54,"503596,4",67,16,14,208,"6,319",0,0
"23875,397",59,"37,1","71,9","6,5","0,05282",265908,"54,2","515662,8",95,1,11,115,"71,900",0,0
"23877,399",34,"32,3","41,4","20,7","0,01493",857,"29,3","29278,6",1,1,2,2000,"41,400",0,0
"23883,119",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"23884,824",59,"37,1","71,9","5,5","0,04469",247451,"53,9","497444,7",125,11,13,104,"6,536",0,0
"23893,449",47,"35,2","57,2","5,7","0,03536",70718,"48,5","265927,6",37,29,10,270,"1,972",0,0
"23893,638",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"23901,478",35,"32,6","42,6","14,2","0,01961",7267,"38,6","85248,1",6,1,3,500,"42,600",0,0
"23903,560",44,"34,6","53,6","26,8","0,14384",14064,"41,5","118593,1",6,6,2,333,"8,933",0,0
"23907,395",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,1,1,1000,"46,300",0,0
"23912,614",40,"33,8","48,7","12,2","0,04809",26901,"44,3","164015,3",13,9,4,307,"5,411",0,0
"23912,628",104,"42,1","126,7","18,1","0,16398",280167,"54,5","529307,9",35,22,7,200,"5,759",0,0
"23913,911",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"23917,180",50,"35,7","60,9","12,2","0,0831",70742,"48,5","265973,1",27,14,5,185,"4,350",0,0
"23930,723",45,"34,8","54,8","13,7","0,07754",51325,"47,1","226549,1",22,15,4,181,"3,653",0,0
"23947,428",40,"33,8","48,7","9,7","0,03847",24471,"43,9","156433,1",20,6,5,250,"8,117",0,0
"23968,598",180,"46,8","219,2","7,3","0,05655",1658770,"62,2","1287932,3",200,38,30,150,"5,768",0,0
"23968,652",53,"36,2","64,5","7,2","0,05264",70523,"48,5",265562,34,10,9,264,"6,450",0,0
"23976,587",47,"35,2","57,2","11,4","0,07073",60593,"47,8",246156,29,10,5,172,"5,720",0,0
"23983,523",163,46,"198,5",9,"0,0726",1571653,62,1253656,219,31,22,100,"6,403",0,0
"23994,737",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24010,620",35,"32,6","42,6","21,3","0,02942",32603,"45,1","180563,6",19,1,2,105,"42,600",0,0
"24026,955",53,"36,2","64,5","8,1","0,05922",309200,"54,9","556057,8",116,1,8,68,"64,500",0,0
"24046,709",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24057,375",273,"50,4","332,5","6,8","0,04312",3988647,66,"1997159,6",424,26,49,115,"12,788",0,0
"24060,443",36,"32,8","43,8","14,6","0,029",26770,"44,3","163615,8",15,16,3,200,"2,738",0,0
"24087,483",38,"33,3","46,3","23,1","0,07054",9392,"39,7","96911,3",5,6,2,400,"7,717",0,0
"24109,559",39,"33,5","47,5","11,9","0,04176",267895,"54,3","517585,6",139,6,4,28,"7,917",0,0
"24109,602",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24111,914",39,"33,5","47,5","23,7","0,08353",10715,"40,3","103515,6",5,1,2,400,"47,500",0,0
"24126,930",47,"35,2","57,2","14,3","0,08841",88535,"49,5","297548,3",34,35,4,117,"1,634",0,0
"24131,469",94,"41,2","114,5","22,9","0,20936",144749,"51,6","380458,8",23,5,5,217,"22,900",0,0
"24136,144",49,"35,5","59,7","19,9","0,13177",44955,"46,5",212026,19,11,3,157,"5,427",0,0
"24157,713",42,"34,2","51,1","51,1","0,24116",2616,"34,2","51148,9",1,2,1,1000,"25,550",0,0
"24171,475",69,"38,5",84,14,"0,12293",100608,50,"317187,3",34,6,6,176,"14,000",0,0
"24177,778",41,34,"49,9","12,5","0,05427",30927,"44,9","175861,6",14,10,4,285,"4,990",0,0
"24180,637",41,34,"49,9","16,6","0,07235",22851,"43,6","151164,7",11,1,3,272,"49,900",0,0
"24181,365",64,"37,8","77,9","19,5","0,16559",213203,"53,3","461739,1",76,2,4,52,"38,950",0,0
"24181,785",49,"35,5","59,7","19,9","0,13177",95928,"49,8","309721,7",36,23,3,83,"2,596",0,0
"24193,637",44,"34,6","53,6","10,7","0,05754",208858,"53,2","457010,3",97,1,5,51,"53,600",0,0
"24198,849",35,"32,6","42,6","14,2","0,01961",6864,"38,4","82848,3",6,1,3,500,"42,600",0,0
"24210,686",49,"35,5","59,7","6,6","0,04392",62147,"47,9","249292,8",34,7,9,264,"8,529",0,0
"24214,064",46,35,56,"11,2","0,06643",61499,"47,9","247989,2",30,22,5,166,"2,545",0,0
"24215,757",48,"35,3","58,5","58,5","0,37469",3417,"35,3","58455,8",1,2,1,1000,"29,250",0,0
"24217,449",101,"41,8",123,"20,5","0,18644",1731694,"62,4","1315938,3",242,7,6,24,"17,571",0,0
"24235,588",49,"35,5","59,7","9,9","0,06589",42194,"46,3","205412,9",25,11,6,240,"5,427",0,0
"24235,809",139,"44,6","169,3","7,7","0,06536",849379,"59,3","921617,4",144,31,22,152,"5,461",0,0
"24245,985",87,"40,5",106,"35,3","0,32313",89273,"49,5","298786,4",10,10,3,300,"10,600",0,0
"24252,919",42,"34,2","51,1","51,1","0,24116",2616,"34,2","51148,9",1,1,1,1000,"51,100",0,0
"24252,934",62,"37,6","75,5","18,9","0,15766",55984,"47,5","236610,3",16,7,4,250,"10,786",0,0
"24259,337",142,"44,8","172,9","9,1","0,07681",2172872,"63,4","1474066,6",402,50,19,47,"3,458",0,0
"24264,792",158,"45,7","192,4","7,4","0,06023",838207,"59,2","915536,2",124,23,26,209,"8,365",2,0
"24276,896",40,"33,8","48,7","12,2","0,04809",15963,42,"126346,6",11,6,4,363,"8,117",0,0
"24296,811",41,34,"49,9",25,"0,10853",14247,"41,5","119359,8",6,1,2,333,"49,900",0,0
"24311,749",46,35,56,28,"0,16607",18029,"42,6","134270,9",6,2,2,333,"28,000",0,0
"24321,428",58,37,"70,6","14,1","0,11279",52597,"47,2","229340,4",20,1,5,250,"70,600",0,0
"24341,696",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,2,1,1000,"21,300",0,0
"24342,475",47,"35,2","57,2","28,6","0,17682",18573,"42,7","136282,7",7,7,2,285,"8,171",0,0
"24365,127",44,"34,6","53,6","53,6","0,28768",2871,"34,6","53584,5",1,2,1,1000,"26,800",0,0
"24365,189",52,36,"63,3","12,7","0,09095",30621,"44,9","174988,2",16,7,5,312,"9,043",0,0
"24365,742",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24366,162",37,"33,1","45,1","22,5","0,05721",9881,"39,9","99404,3",5,5,2,400,"9,020",0,0
"24380,567",256,"49,9","311,8","9,2","0,06025",3328487,"65,2","1824414,2",350,17,34,97,"18,341",0,0
"24383,294",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,2,1,1000,"20,700",0,0
"24386,791",38,"33,3","46,3","23,1","0,07054",13149,"41,2",114667,7,8,2,285,"5,788",0,0
"24396,628",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"24407,386",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24424,043",34,"32,3","41,4","20,7","0,01493",808,"29,1","28417,5",1,1,2,2000,"41,400",0,0
"24426,691",51,"35,9","62,1","8,9","0,06219",58834,"47,7",242557,37,6,7,189,"10,350",0,0
"24429,198",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24435,383",45,"34,8","54,8","27,4","0,15508",20783,"43,2","144162,5",9,10,2,222,"5,480",0,0
"24441,882",55,"36,5",67,"8,4","0,06385",100361,50,"316797,4",49,7,8,163,"9,571",0,0
"24503,794",34,"32,3","41,4","20,7","0,01493",857,"29,3","29278,6",1,1,2,2000,"41,400",0,0
"24519,901",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24531,320",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24543,826",42,"34,2","51,1","25,6","0,12058",12694,41,"112667,4",6,1,2,333,"51,100",0,0
"24560,541",59,"37,1","71,9","10,3","0,083",121163,"50,8","348085,2",44,13,7,159,"5,531",0,0
"24583,201",82,40,"99,9",10,"0,09102",426654,"56,3","653187,8",113,7,10,88,"14,271",0,0
"24638,057",39,"33,5","47,5","15,8","0,05568",6452,"38,1","80321,4",5,6,3,600,"7,917",0,0
"24662,968",54,"36,4","65,8","21,9","0,16416",49819,47,"223200,9",14,14,3,214,"4,700",0,0
"24713,699",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24730,240",57,"36,8","69,4","11,6","0,09109",61146,"47,9","247276,5",22,9,6,272,"7,711",0,0
"24733,120",43,"34,4","52,4","26,2","0,13235",14652,"41,7",121044,6,1,2,333,"52,400",0,0
"24771,027",65,38,"79,2","11,3","0,09684",331628,"55,2","575871,2",95,27,7,73,"2,933",0,0
"24771,907",68,"38,4","82,8","20,7","0,18075",62397,48,"249794,7",16,10,4,250,"8,280",0,0
"24772,093",67,"38,2","81,6","20,4","0,17705",56595,"47,5",237898,16,7,4,250,"11,657",0,0
"24772,270",106,"42,2","129,1","16,1","0,14587",237872,"53,8","487721,5",35,13,8,228,"9,931",0,0
"24786,820",64,"37,8","77,9","19,5","0,16559",77412,"48,9","278229,5",21,7,4,190,"11,129",0,0
"24788,217",47,"35,2","57,2","9,5","0,05894",55424,"47,4","235422,6",30,10,6,200,"5,720",0,0
"24792,319",63,"37,7","76,7",11,"0,09238",65018,"48,1","254987,2",25,10,7,280,"7,670",0,0
"24799,222",37,"33,1","45,1","22,5","0,05721",9362,"39,7","96758,1",5,6,2,400,"7,517",0,0
"24813,221",44,"34,6","53,6","17,9","0,09589",7477,"38,7","86471,7",5,2,3,600,"26,800",0,0
"24813,327",36,"32,8","43,8","21,9","0,04351",9347,"39,7","96681,4",5,5,2,400,"8,760",0,0
"24849,588",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"24922,737",146,45,"177,8","10,5","0,08748",1003287,60,"1001642,3",120,24,17,141,"7,408",0,0
"24924,818",37,"33,1","45,1","45,1","0,11441",2030,"33,1","45059,7",1,1,1,1000,"45,100",0,0
"24932,726",54,"36,4","65,8","21,9","0,16416",31037,"44,9","176171,9",10,11,3,300,"5,982",0,0
"24950,440",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24954,085",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"24961,932",61,"37,4","74,3","14,9","0,12287",223948,"53,5","473231,3",86,17,5,58,"4,371",0,0
"24994,267",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"25037,392",42,"34,2","51,1","25,6","0,12058",17883,"42,5","133725,8",7,1,2,285,"51,100",0,0
"25042,354",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"25110,628",66,"38,1","80,4","16,1","0,13863",64887,"48,1","254729,8",27,19,5,185,"4,232",0,0
"25119,000",39,"33,5","47,5","23,7","0,08353",58491,"47,7","241848,9",28,2,2,71,"23,750",0,0
"25124,050",44,"34,6","53,6","26,8","0,14384",35090,"45,5","187324,3",14,15,2,142,"3,573",0,0
"25131,907",63,"37,7","76,7",11,"0,09238",98639,"49,9","314068,6",31,22,7,225,"3,486",0,0
"25146,919",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"25242,233",34,"32,3","41,4","20,7","0,01493",808,"29,1","28417,5",1,1,2,2000,"41,400",0,0
"25279,195",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"25282,495",69,"38,5",84,21,"0,1844",48022,"46,8","219138,4",12,6,4,333,"14,000",0,0
"25297,118",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"25387,302",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,0
"25446,423",54,"36,4","65,8","16,4","0,12312",26442,"44,2","162611,1",14,5,4,285,"13,160",0,0
"25458,822",40,"33,8","48,7","48,7","0,19237",2373,"33,8","48713,2",1,2,1,1000,"24,350",0,0
"25459,770",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"25527,143",40,"33,8","48,7","24,4","0,09619",10219,"40,1","101087,2",5,1,2,400,"48,700",0,0
"25531,913",68,"38,4","82,8","16,6","0,1446",51083,"47,1",226015,15,5,5,333,"16,560",0,0
"25649,582",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"25705,898",40,"33,8","48,7","24,4","0,09619",21475,"43,3",146545,10,10,2,200,"4,870",0,0
"25711,876",49,"35,5","59,7","29,8","0,19766",46584,"46,7","215834,4",18,19,2,111,"3,142",0,0
"25848,950",307,"51,5","373,9","9,6","0,05719",7663516,"68,8","2768305,6",551,32,39,70,"11,684",0,0
"25851,269",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"25884,847",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"25935,512",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"25961,467",43,"34,4","52,4","17,5","0,08823",23422,"43,7","153041,7",11,6,3,272,"8,733",0,0
"26096,115",55,"36,5",67,"13,4","0,10217",128204,"51,1","358056,5",35,20,5,142,"3,350",0,0
"26204,960",38,"33,3","46,3","23,1","0,07054",10708,"40,3","103479,7",5,1,2,400,"46,300",0,0
"26206,654",49,"35,5","59,7","29,8","0,19766",19693,"42,9","140330,8",6,2,2,333,"29,850",0,0
"26219,020",158,"45,7","192,4","9,6","0,0783",941644,"59,7","970383,4",135,22,20,148,"8,745",0,0
"26350,266",52,36,"63,3","21,1","0,15158",12532,41,"111947,7",6,1,3,500,"63,300",0,0
"26360,859",1016,"61,8","1237,3","9,9","0,02742",80226400,79,"8956919,1",1063,27,125,117,"45,826",0,0
"26652,152",50,"35,7","60,9","15,2","0,10388",68388,"48,3","261510,4",26,22,4,153,"2,768",0,0
"26667,551",64,"37,8","77,9","5,2","0,04416",280936,"54,5","530034,4",103,29,15,145,"2,686",0,0
"26829,212",40,"33,8","48,7","48,7","0,19237",2373,"33,8","48713,2",1,1,1,1000,"48,700",0,0
"26915,149",95,"41,3","115,7","9,6","0,08811",560437,"57,5","748623,2",107,24,12,112,"4,821",0,0
"26963,676",76,"39,3","92,6","23,1","0,20856",104370,"50,2","323063,7",22,7,4,181,"13,229",0,0
"27011,354",42,"34,2","51,1","51,1","0,24116",2616,"34,2","51148,9",1,2,1,1000,"25,550",0,0
"27046,177",61,"37,4","74,3","12,4","0,10239",66305,"48,2","257498,3",26,19,6,230,"3,911",0,0
"27151,893",39,"33,5","47,5","47,5","0,16705",2256,"33,5","47495,4",1,1,1,1000,"47,500",0,0
"27201,977",36,"32,8","43,8","21,9","0,04351",29911,"44,8",172949,16,17,2,125,"2,576",0,0
"27292,809",39,"33,5","47,5","15,8","0,05568",22046,"43,4","148478,7",11,1,3,272,"47,500",0,0
"27346,177",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"27693,886",42,"34,2","51,1","25,6","0,12058",13615,"41,3","116683,1",6,7,2,333,"7,300",0,0
"27724,254",44,"34,6","53,6","17,9","0,09589",47891,"46,8","218840,4",21,6,3,142,"8,933",0,0
"27805,088",39,"33,5","47,5","9,5","0,03341",158617,52,"398267,3",84,12,5,59,"3,958",0,0
"27822,334",39,"33,5","47,5","23,7","0,08353",16712,"42,2","129273,7",8,8,2,250,"5,938",0,0
"27822,866",93,"41,1","113,3","3,4","0,0314",1011220,60,"1005594,4",286,9,33,115,"12,589",0,0
"27868,193",41,34,"49,9","16,6","0,07235",50794,"47,1","225374,2",24,2,3,125,"24,950",0,0
"28170,498",104,"42,1","126,7","8,4","0,07653",1049791,"60,2",1024593,362,6,15,41,"21,117",0,0
"28219,858",50,"35,7","60,9","12,2","0,0831",218654,"53,4","467604,9",94,14,5,53,"4,350",0,0
"28257,835",389,"53,5","473,7","5,4","0,02836",25814122,"74,1","5080759,9",957,17,87,90,"27,865",0,0
"28711,061",41,34,"49,9","49,9","0,21706",2493,34,49931,1,1,1,1000,"49,900",0,0
"28894,277",62,"37,6","75,5","18,9","0,15766",64576,"48,1",254119,17,8,4,235,"9,438",0,0
"28905,703",48,"35,3","58,5","19,5","0,1249",32700,"45,1","180830,3",12,12,3,250,"4,875",0,0
"28936,328",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"29019,586",91,"40,9","110,8","10,1","0,09221",679793,"58,3","824495,6",202,12,11,54,"9,233",0,0
"29129,062",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"29171,975",44,"34,6","53,6","26,8","0,14384",34869,"45,4","186731,5",13,2,2,153,"26,800",0,0
"29427,029",126,"43,7","153,4","12,8","0,11165",716354,"58,6","846377,1",122,11,12,98,"13,945",0,0
"29619,946",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,0
"29778,445",46,35,56,28,"0,16607",19289,"42,9",138886,7,1,2,285,"56,000",0,0
"29987,891",37,"33,1","45,1","45,1","0,11441",2030,"33,1","45059,7",1,1,1,1000,"45,100",0,0
"30004,723",38,"33,3","46,3","46,3","0,14108",2142,"33,3","46277,5",1,2,1,1000,"23,150",0,0
"30019,566",37,"33,1","45,1","22,5","0,05721",25691,"44,1","160284,7",13,1,2,153,"45,100",0,0
"30027,773",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"30032,793",40,"33,8","48,7","16,2","0,06412",17282,"42,4","131459,9",13,1,3,230,"48,700",0,0
"30071,095",50,"35,7","60,9","15,2","0,10388",57181,"47,6","239126,1",22,10,4,181,"6,090",0,0
"30406,980",35,"32,6","42,6","21,3","0,02942",908,"29,6","30139,8",1,1,2,2000,"42,600",0,0
"30669,082",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"31121,364",39,"33,5","47,5","9,5","0,03341",111404,"50,5",333773,61,12,5,81,"3,958",0,0
"31369,972",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"32374,824",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"32492,386",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"32828,203",35,"32,6","42,6","21,3","0,02942",908,"29,6","30139,8",1,2,2,2000,"21,300",0,0
"32852,353",39,"33,5","47,5","15,8","0,05568",32534,"45,1","180370,5",16,1,3,187,"47,500",0,0
"33003,362",35,"32,6","42,6","21,3","0,02942",5148,"37,1","71748,7",3,4,2,666,"10,650",0,0
"33706,112",35,"32,6","42,6","21,3","0,02942",90048,"49,5","300079,6",51,52,2,39,"0,819",0,0
"34214,258",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"34368,317",33,"32,1","40,2","40,2",0,1615,"32,1","40188,4",1,1,1,1000,"40,200",0,0
"34735,005",41,34,"49,9",10,"0,04341",42959,"46,3","207265,9",27,27,5,185,"1,848",0,0
"34796,662",110,"42,5",134,"3,6","0,03254",1785668,"62,5","1336288,8",362,77,37,102,"1,740",0,0
"35331,496",53,"36,2","64,5","7,2","0,05264",87847,"49,4","296389,2",33,4,9,272,"16,125",0,0
"35516,821",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"36177,828",44,"34,6","53,6","26,8","0,14384",42193,"46,3","205409,3",18,18,2,111,"2,978",0,0
"36567,858",37,"33,1","45,1","22,5","0,05721",73025,"48,6","270230,7",39,39,2,51,"1,156",0,0
"36828,459",48,"35,3","58,5","29,2","0,18735",25658,"44,1","160180,5",10,1,2,200,"58,500",0,0
"36860,110",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,0
"36949,541",34,"32,3","41,4","20,7","0,01493",24003,"43,8","154927,9",14,1,2,142,"41,400",0,0
"36972,066",35,"32,6","42,6","42,6","0,05884",1817,"32,6","42624,1",1,1,1,1000,"42,600",0,0
"37214,214",39,"33,5","47,5","7,9","0,02784",78861,49,"280821,9",47,1,6,127,"47,500",0,0
"37214,319",350,"52,6","426,2","5,3","0,02952",12782621,"71,1","3575279,1",592,31,80,135,"13,748",0,0
"37277,516",34,"32,3","41,4","41,4","0,02985",1714,"32,3","41406,2",1,1,1,1000,"41,400",0,0
"37426,363",123,"43,5","149,8","7,9","0,06925",706242,"58,5","840382,1",117,35,19,162,"4,280",0,0
"37703,364",42,"34,2","51,1","12,8","0,06029",71338,"48,5","267092,4",42,2,4,95,"25,550",0,0
"37790,545",42,"34,2","51,1","25,6","0,12058",1308,"31,2","36167,7",1,1,2,2000,"51,100",0,0
"38883,185",36,"32,8","43,8","43,8","0,08701",1922,"32,8","43841,9",1,1,1,1000,"43,800",0,0
"39096,135",110,"42,5",134,"5,6","0,05017",668543,"58,3","817644,8",148,10,24,162,"13,400",0,0
